Instrument,DateStamp,TimeStamp
W20,2016-07-04,16:04:54
W20,2016-07-04,16:04:55
W20,2016-07-04,16:04:55
W20,2016-07-04,16:04:56
W20,2016-07-04,16:04:56
W20,2016-07-04,16:05:01
W20,2016-07-04,16:05:01
W20,2016-07-04,16:05:01
W20,2016-07-04,16:05:01
W20,2016-07-04,16:07:00
W20,2016-07-04,16:07:00
W20,2016-07-04,16:07:01
W20,2016-07-04,16:07:01
W20,2016-07-04,16:07:02
W20,2016-07-04,16:07:02
W20,2016-07-04,16:07:03
W20,2016-07-04,16:07:03
W20,2016-07-04,16:07:10
W20,2016-07-04,16:07:10
W20,2016-07-04,16:07:19
W20,2016-07-04,16:07:19
W20,2016-07-04,16:08:24
W20,2016-07-04,16:08:24
W20,2016-07-04,16:08:30
W20,2016-07-04,16:08:30
W20,2016-07-04,16:10:49
W20,2016-07-04,16:10:49
W20,2016-07-04,16:11:02
W20,2016-07-04,16:11:02
W20,2016-07-04,16:11:03
W20,2016-07-04,16:11:03
W20,2016-07-04,16:11:08
W20,2016-07-04,16:11:08
W20,2016-07-04,16:11:15
W20,2016-07-04,16:11:15
W20,2016-07-04,16:12:47
W20,2016-07-04,16:12:47
W20,2016-07-04,16:13:59
W20,2016-07-04,16:13:59
W20,2016-07-04,16:15:34
W20,2016-07-04,16:15:34
W20,2016-07-04,16:15:36
W20,2016-07-04,16:15:36
W20,2016-07-04,16:15:42
W20,2016-07-04,16:15:42
W20,2016-07-04,16:17:11
W20,2016-07-04,16:17:11
W20,2016-07-04,16:17:14
W20,2016-07-04,16:17:14
W20,2016-07-04,16:17:34
W20,2016-07-04,16:17:34
W20,2016-07-04,16:17:40
W20,2016-07-04,16:17:40
W20,2016-07-04,16:19:39
W20,2016-07-04,16:19:39
W20,2016-07-04,16:19:40
W20,2016-07-04,16:19:40
W20,2016-07-04,16:21:23
W20,2016-07-04,16:21:23
W20,2016-07-04,16:21:24
W20,2016-07-04,16:21:24
W20,2016-07-04,16:21:43
W20,2016-07-04,16:21:43
W20,2016-07-04,16:21:44
W20,2016-07-04,16:21:44
W20,2016-07-04,16:21:52
W20,2016-07-04,16:21:52
W20,2016-07-04,16:22:00
W20,2016-07-04,16:22:00
W20,2016-07-04,16:22:18
W20,2016-07-04,16:22:18
W20,2016-07-04,16:23:33
W20,2016-07-04,16:23:33
W20,2016-07-04,16:23:33
W20,2016-07-04,16:23:33
W20,2016-07-04,16:23:38
W20,2016-07-04,16:23:38
W20,2016-07-04,16:23:47
W20,2016-07-04,16:23:47
W20,2016-07-04,16:23:52
W20,2016-07-04,16:23:52
W20,2016-07-04,16:24:10
W20,2016-07-04,16:24:10
W20,2016-07-04,16:25:38
W20,2016-07-04,16:25:38
W20,2016-07-04,16:26:19
W20,2016-07-04,16:26:19
W20,2016-07-04,16:26:30
W20,2016-07-04,16:26:30
W20,2016-07-04,16:26:35
W20,2016-07-04,16:26:35
W20,2016-07-04,16:26:44
W20,2016-07-04,16:26:44
W20,2016-07-04,16:26:45
W20,2016-07-04,16:26:45
W20,2016-07-04,16:30:17
W20,2016-07-04,16:30:17
W20,2016-07-04,16:30:18
W20,2016-07-04,16:30:18
W20,2016-07-04,16:30:19
W20,2016-07-04,16:30:19
W20,2016-07-04,16:31:33
W20,2016-07-04,16:31:33
W20,2016-07-04,16:31:34
W20,2016-07-04,16:31:34
W20,2016-07-04,16:33:02
W20,2016-07-04,16:33:02
W20,2016-07-04,16:34:16
W20,2016-07-04,16:34:16
W20,2016-07-04,16:34:17
W20,2016-07-04,16:34:17
W20,2016-07-04,16:34:18
W20,2016-07-04,16:34:18
W20,2016-07-04,16:35:27
W20,2016-07-04,16:35:27
W20,2016-07-04,16:35:29
W20,2016-07-04,16:35:29
W20,2016-07-04,16:35:51
W20,2016-07-04,16:35:51
W20,2016-07-04,16:35:54
W20,2016-07-04,16:35:54
W20,2016-07-04,16:35:55
W20,2016-07-04,16:35:55
W20,2016-07-04,16:36:00
W20,2016-07-04,16:36:00
W20,2016-07-04,16:36:01
W20,2016-07-04,16:36:01
W20,2016-07-04,16:36:29
W20,2016-07-04,16:36:29
W20,2016-07-04,16:36:30
W20,2016-07-04,16:36:30
W20,2016-07-04,16:36:31
W20,2016-07-04,16:36:31
W20,2016-07-04,16:36:37
W20,2016-07-04,16:36:37
W20,2016-07-04,16:37:13
W20,2016-07-04,16:37:13
W20,2016-07-04,16:38:01
W20,2016-07-04,16:38:01
W20,2016-07-04,16:38:03
W20,2016-07-04,16:38:03
W20,2016-07-04,16:38:11
W20,2016-07-04,16:38:11
W20,2016-07-04,16:38:12
W20,2016-07-04,16:38:12
W20,2016-07-04,16:38:32
W20,2016-07-04,16:38:32
W20,2016-07-04,16:38:33
W20,2016-07-04,16:38:33
W20,2016-07-04,16:38:34
W20,2016-07-04,16:38:34
W20,2016-07-04,16:38:35
W20,2016-07-04,16:38:35
W20,2016-07-04,16:38:35
W20,2016-07-04,16:38:35
W20,2016-07-04,16:38:45
W20,2016-07-04,16:38:45
W20,2016-07-04,16:39:13
W20,2016-07-04,16:39:13
W20,2016-07-04,16:39:26
W20,2016-07-04,16:39:26
W20,2016-07-04,16:39:35
W20,2016-07-04,16:39:35
W20,2016-07-04,16:39:36
W20,2016-07-04,16:39:36
W20,2016-07-04,16:39:41
W20,2016-07-04,16:39:41
W20,2016-07-04,16:41:17
W20,2016-07-04,16:41:17
W20,2016-07-04,16:41:34
W20,2016-07-04,16:41:34
W20,2016-07-04,16:41:36
W20,2016-07-04,16:41:36
W20,2016-07-04,16:42:58
W20,2016-07-04,16:42:58
W20,2016-07-04,16:43:54
W20,2016-07-04,16:43:54
W20,2016-07-04,16:43:55
W20,2016-07-04,16:43:55
W20,2016-07-04,16:44:54
W20,2016-07-04,16:44:54
W20,2016-07-04,16:44:56
W20,2016-07-04,16:44:56
W20,2016-07-04,16:45:02
W20,2016-07-04,16:45:02
W20,2016-07-04,16:45:03
W20,2016-07-04,16:45:03
W20,2016-07-04,16:45:42
W20,2016-07-04,16:45:42
W20,2016-07-04,16:45:55
W20,2016-07-04,16:45:55
W20,2016-07-04,16:45:55
W20,2016-07-04,16:45:55
W20,2016-07-04,16:47:28
W20,2016-07-04,16:47:28
W20,2016-07-04,16:47:30
W20,2016-07-04,16:47:30
W20,2016-07-04,16:48:20
W20,2016-07-04,16:48:20
W20,2016-07-05,08:45:25
W20,2016-07-05,08:45:25
W20,2016-07-05,08:45:28
W20,2016-07-05,08:45:28
W20,2016-07-05,08:45:38
W20,2016-07-05,08:45:38
W20,2016-07-05,08:45:39
W20,2016-07-05,08:45:39
W20,2016-07-05,08:45:45
W20,2016-07-05,08:45:45
W20,2016-07-05,08:45:47
W20,2016-07-05,08:45:47
W20,2016-07-05,08:45:57
W20,2016-07-05,08:45:57
W20,2016-07-05,08:46:00
W20,2016-07-05,08:46:00
W20,2016-07-05,08:46:13
W20,2016-07-05,08:46:13
W20,2016-07-05,08:46:18
W20,2016-07-05,08:46:18
W20,2016-07-05,08:46:27
W20,2016-07-05,08:46:27
W20,2016-07-05,08:46:35
W20,2016-07-05,08:46:35
W20,2016-07-05,08:46:36
W20,2016-07-05,08:46:36
W20,2016-07-05,08:46:37
W20,2016-07-05,08:46:37
W20,2016-07-05,08:46:38
W20,2016-07-05,08:46:38
W20,2016-07-05,08:46:47
W20,2016-07-05,08:46:47
W20,2016-07-05,08:46:49
W20,2016-07-05,08:46:49
W20,2016-07-05,08:47:04
W20,2016-07-05,08:47:04
W20,2016-07-05,08:47:12
W20,2016-07-05,08:47:12
W20,2016-07-05,08:47:17
W20,2016-07-05,08:47:17
W20,2016-07-05,08:47:17
W20,2016-07-05,08:47:17
W20,2016-07-05,08:48:03
W20,2016-07-05,08:48:03
W20,2016-07-05,08:48:04
W20,2016-07-05,08:48:04
W20,2016-07-05,08:48:12
W20,2016-07-05,08:48:12
W20,2016-07-05,08:48:28
W20,2016-07-05,08:48:28
W20,2016-07-05,08:48:36
W20,2016-07-05,08:48:36
W20,2016-07-05,08:49:41
W20,2016-07-05,08:49:41
W20,2016-07-05,08:50:15
W20,2016-07-05,08:50:15
W20,2016-07-05,08:50:19
W20,2016-07-05,08:50:19
W20,2016-07-05,08:50:45
W20,2016-07-05,08:50:45
W20,2016-07-05,08:50:54
W20,2016-07-05,08:50:54
W20,2016-07-05,08:50:58
W20,2016-07-05,08:50:58
W20,2016-07-05,08:50:59
W20,2016-07-05,08:50:59
W20,2016-07-05,08:51:01
W20,2016-07-05,08:51:01
W20,2016-07-05,08:51:15
W20,2016-07-05,08:51:15
W20,2016-07-05,08:51:22
W20,2016-07-05,08:51:22
W20,2016-07-05,08:51:23
W20,2016-07-05,08:51:23
W20,2016-07-05,08:51:43
W20,2016-07-05,08:51:43
W20,2016-07-05,08:51:45
W20,2016-07-05,08:51:45
W20,2016-07-05,08:51:52
W20,2016-07-05,08:51:52
W20,2016-07-05,08:52:01
W20,2016-07-05,08:52:01
W20,2016-07-05,08:52:15
W20,2016-07-05,08:52:15
W20,2016-07-05,08:52:16
W20,2016-07-05,08:52:16
W20,2016-07-05,08:52:26
W20,2016-07-05,08:52:26
W20,2016-07-05,08:53:08
W20,2016-07-05,08:53:08
W20,2016-07-05,08:53:17
W20,2016-07-05,08:53:17
W20,2016-07-05,08:53:22
W20,2016-07-05,08:53:22
W20,2016-07-05,08:53:25
W20,2016-07-05,08:53:25
W20,2016-07-05,08:53:34
W20,2016-07-05,08:53:34
W20,2016-07-05,08:53:45
W20,2016-07-05,08:53:45
W20,2016-07-05,08:53:46
W20,2016-07-05,08:53:46
W20,2016-07-05,08:54:03
W20,2016-07-05,08:54:03
W20,2016-07-05,08:54:30
W20,2016-07-05,08:54:30
W20,2016-07-05,08:56:09
W20,2016-07-05,08:56:09
W20,2016-07-05,08:56:13
W20,2016-07-05,08:56:13
W20,2016-07-05,08:56:14
W20,2016-07-05,08:56:14
W20,2016-07-05,08:56:22
W20,2016-07-05,08:56:22
W20,2016-07-05,08:56:26
W20,2016-07-05,08:56:26
W20,2016-07-05,08:57:41
W20,2016-07-05,08:57:41
W20,2016-07-05,08:58:20
W20,2016-07-05,08:58:20
W20,2016-07-05,08:59:09
W20,2016-07-05,08:59:09
W20,2016-07-05,08:59:25
W20,2016-07-05,08:59:25
W20,2016-07-05,09:00:19
W20,2016-07-05,09:00:19
W20,2016-07-05,09:00:19
W20,2016-07-05,09:00:19
W20,2016-07-05,09:00:20
W20,2016-07-05,09:00:20
W20,2016-07-05,09:00:21
W20,2016-07-05,09:00:21
W20,2016-07-05,09:00:22
W20,2016-07-05,09:00:22
W20,2016-07-05,09:00:23
W20,2016-07-05,09:00:23
W20,2016-07-05,09:00:24
W20,2016-07-05,09:00:24
W20,2016-07-05,09:00:24
W20,2016-07-05,09:00:24
W20,2016-07-05,09:00:33
W20,2016-07-05,09:00:33
W20,2016-07-05,09:01:32
W20,2016-07-05,09:01:32
W20,2016-07-05,09:01:51
W20,2016-07-05,09:01:51
W20,2016-07-05,09:01:53
W20,2016-07-05,09:01:53
W20,2016-07-05,09:01:55
W20,2016-07-05,09:01:55
W20,2016-07-05,09:01:58
W20,2016-07-05,09:01:58
W20,2016-07-05,09:02:19
W20,2016-07-05,09:02:19
W20,2016-07-05,09:02:20
W20,2016-07-05,09:02:20
W20,2016-07-05,09:02:21
W20,2016-07-05,09:02:21
W20,2016-07-05,09:03:04
W20,2016-07-05,09:03:04
W20,2016-07-05,09:03:07
W20,2016-07-05,09:03:07
W20,2016-07-05,09:03:13
W20,2016-07-05,09:03:13
W20,2016-07-05,09:03:14
W20,2016-07-05,09:03:14
W20,2016-07-05,09:03:17
W20,2016-07-05,09:03:17
W20,2016-07-05,09:03:32
W20,2016-07-05,09:03:32
W20,2016-07-05,09:03:34
W20,2016-07-05,09:03:34
W20,2016-07-05,09:03:35
W20,2016-07-05,09:03:35
W20,2016-07-05,09:03:45
W20,2016-07-05,09:03:45
W20,2016-07-05,09:04:05
W20,2016-07-05,09:04:05
W20,2016-07-05,09:04:05
W20,2016-07-05,09:04:05
W20,2016-07-05,09:04:27
W20,2016-07-05,09:04:27
W20,2016-07-05,09:05:38
W20,2016-07-05,09:05:38
W20,2016-07-05,09:06:07
W20,2016-07-05,09:06:07
W20,2016-07-05,09:06:15
W20,2016-07-05,09:06:15
W20,2016-07-05,09:06:15
W20,2016-07-05,09:06:15
W20,2016-07-05,09:07:27
W20,2016-07-05,09:07:27
W20,2016-07-05,09:07:33
W20,2016-07-05,09:07:33
W20,2016-07-05,09:07:35
W20,2016-07-05,09:07:35
W20,2016-07-05,09:07:36
W20,2016-07-05,09:07:36
W20,2016-07-05,09:07:39
W20,2016-07-05,09:07:39
W20,2016-07-05,09:07:42
W20,2016-07-05,09:07:42
W20,2016-07-05,09:07:42
W20,2016-07-05,09:07:42
W20,2016-07-05,09:07:43
W20,2016-07-05,09:07:43
W20,2016-07-05,09:07:44
W20,2016-07-05,09:07:44
W20,2016-07-05,09:07:45
W20,2016-07-05,09:07:45
W20,2016-07-05,09:07:46
W20,2016-07-05,09:07:46
W20,2016-07-05,09:07:48
W20,2016-07-05,09:07:48
W20,2016-07-05,09:07:50
W20,2016-07-05,09:07:50
W20,2016-07-05,09:07:54
W20,2016-07-05,09:07:54
W20,2016-07-05,09:07:54
W20,2016-07-05,09:07:54
W20,2016-07-05,09:07:55
W20,2016-07-05,09:07:55
W20,2016-07-05,09:07:55
W20,2016-07-05,09:07:55
W20,2016-07-05,09:07:57
W20,2016-07-05,09:07:57
W20,2016-07-05,09:08:08
W20,2016-07-05,09:08:08
W20,2016-07-05,09:08:15
W20,2016-07-05,09:08:15
W20,2016-07-05,09:08:26
W20,2016-07-05,09:08:26
W20,2016-07-05,09:08:29
W20,2016-07-05,09:08:29
W20,2016-07-05,09:08:32
W20,2016-07-05,09:08:32
W20,2016-07-05,09:09:42
W20,2016-07-05,09:09:42
W20,2016-07-05,09:11:21
W20,2016-07-05,09:11:21
W20,2016-07-05,09:11:25
W20,2016-07-05,09:11:25
W20,2016-07-05,09:11:27
W20,2016-07-05,09:11:27
W20,2016-07-05,09:11:28
W20,2016-07-05,09:11:28
W20,2016-07-05,09:11:50
W20,2016-07-05,09:11:50
W20,2016-07-05,09:11:52
W20,2016-07-05,09:11:52
W20,2016-07-05,09:11:55
W20,2016-07-05,09:11:55
W20,2016-07-05,09:12:34
W20,2016-07-05,09:12:34
W20,2016-07-05,09:12:41
W20,2016-07-05,09:12:41
W20,2016-07-05,09:12:48
W20,2016-07-05,09:12:48
W20,2016-07-05,09:13:06
W20,2016-07-05,09:13:06
W20,2016-07-05,09:13:10
W20,2016-07-05,09:13:10
W20,2016-07-05,09:13:21
W20,2016-07-05,09:13:21
W20,2016-07-05,09:13:29
W20,2016-07-05,09:13:29
W20,2016-07-05,09:13:54
W20,2016-07-05,09:13:54
W20,2016-07-05,09:13:56
W20,2016-07-05,09:13:56
W20,2016-07-05,09:13:57
W20,2016-07-05,09:13:57
W20,2016-07-05,09:13:59
W20,2016-07-05,09:13:59
W20,2016-07-05,09:13:59
W20,2016-07-05,09:13:59
W20,2016-07-05,09:14:46
W20,2016-07-05,09:14:46
W20,2016-07-05,09:14:47
W20,2016-07-05,09:14:47
W20,2016-07-05,09:14:48
W20,2016-07-05,09:14:48
W20,2016-07-05,09:15:03
W20,2016-07-05,09:15:03
W20,2016-07-05,09:15:04
W20,2016-07-05,09:15:04
W20,2016-07-05,09:15:07
W20,2016-07-05,09:15:07
W20,2016-07-05,09:15:15
W20,2016-07-05,09:15:15
W20,2016-07-05,09:15:17
W20,2016-07-05,09:15:17
W20,2016-07-05,09:16:00
W20,2016-07-05,09:16:00
W20,2016-07-05,09:16:01
W20,2016-07-05,09:16:01
W20,2016-07-05,09:16:03
W20,2016-07-05,09:16:03
W20,2016-07-05,09:16:04
W20,2016-07-05,09:16:04
W20,2016-07-05,09:16:05
W20,2016-07-05,09:16:05
W20,2016-07-05,09:16:12
W20,2016-07-05,09:16:12
W20,2016-07-05,09:16:33
W20,2016-07-05,09:16:33
W20,2016-07-05,09:16:35
W20,2016-07-05,09:16:35
W20,2016-07-05,09:16:38
W20,2016-07-05,09:16:38
W20,2016-07-05,09:17:04
W20,2016-07-05,09:17:04
W20,2016-07-05,09:17:17
W20,2016-07-05,09:17:17
W20,2016-07-05,09:17:45
W20,2016-07-05,09:17:45
W20,2016-07-05,09:18:04
W20,2016-07-05,09:18:04
W20,2016-07-05,09:19:06
W20,2016-07-05,09:19:06
W20,2016-07-05,09:19:06
W20,2016-07-05,09:19:06
W20,2016-07-05,09:19:43
W20,2016-07-05,09:19:43
W20,2016-07-05,09:19:48
W20,2016-07-05,09:19:48
W20,2016-07-05,09:20:13
W20,2016-07-05,09:20:13
W20,2016-07-05,09:20:34
W20,2016-07-05,09:20:34
W20,2016-07-05,09:20:57
W20,2016-07-05,09:20:57
W20,2016-07-05,09:21:03
W20,2016-07-05,09:21:03
W20,2016-07-05,09:21:19
W20,2016-07-05,09:21:19
W20,2016-07-05,09:21:22
W20,2016-07-05,09:21:22
W20,2016-07-05,09:23:02
W20,2016-07-05,09:23:02
W20,2016-07-05,09:23:03
W20,2016-07-05,09:23:03
W20,2016-07-05,09:23:50
W20,2016-07-05,09:23:50
W20,2016-07-05,09:24:11
W20,2016-07-05,09:24:11
W20,2016-07-05,09:24:12
W20,2016-07-05,09:24:12
W20,2016-07-05,09:24:57
W20,2016-07-05,09:24:57
W20,2016-07-05,09:25:39
W20,2016-07-05,09:25:39
W20,2016-07-05,09:25:42
W20,2016-07-05,09:25:42
W20,2016-07-05,09:26:21
W20,2016-07-05,09:26:21
W20,2016-07-05,09:26:33
W20,2016-07-05,09:26:33
W20,2016-07-05,09:26:45
W20,2016-07-05,09:26:45
W20,2016-07-05,09:28:22
W20,2016-07-05,09:28:22
W20,2016-07-05,09:29:16
W20,2016-07-05,09:29:16
W20,2016-07-05,09:30:45
W20,2016-07-05,09:30:45
W20,2016-07-05,09:31:31
W20,2016-07-05,09:31:31
W20,2016-07-05,09:34:54
W20,2016-07-05,09:34:54
W20,2016-07-05,09:34:56
W20,2016-07-05,09:34:56
W20,2016-07-05,09:35:05
W20,2016-07-05,09:35:05
W20,2016-07-05,09:35:05
W20,2016-07-05,09:35:05
W20,2016-07-05,09:35:12
W20,2016-07-05,09:35:12
W20,2016-07-05,09:35:50
W20,2016-07-05,09:35:50
W20,2016-07-05,09:35:55
W20,2016-07-05,09:35:55
W20,2016-07-05,09:36:17
W20,2016-07-05,09:36:17
W20,2016-07-05,09:36:25
W20,2016-07-05,09:36:25
W20,2016-07-05,09:36:32
W20,2016-07-05,09:36:32
W20,2016-07-05,09:36:36
W20,2016-07-05,09:36:36
W20,2016-07-05,09:36:38
W20,2016-07-05,09:36:38
W20,2016-07-05,09:36:48
W20,2016-07-05,09:36:48
W20,2016-07-05,09:36:48
W20,2016-07-05,09:36:48
W20,2016-07-05,09:36:54
W20,2016-07-05,09:36:54
W20,2016-07-05,09:37:50
W20,2016-07-05,09:37:50
W20,2016-07-05,09:37:55
W20,2016-07-05,09:37:55
W20,2016-07-05,09:40:05
W20,2016-07-05,09:40:05
W20,2016-07-05,09:41:44
W20,2016-07-05,09:41:44
W20,2016-07-05,09:41:45
W20,2016-07-05,09:41:45
W20,2016-07-05,09:41:48
W20,2016-07-05,09:41:48
W20,2016-07-05,09:42:03
W20,2016-07-05,09:42:03
W20,2016-07-05,09:42:09
W20,2016-07-05,09:42:09
W20,2016-07-05,09:42:13
W20,2016-07-05,09:42:13
W20,2016-07-05,09:42:16
W20,2016-07-05,09:42:16
W20,2016-07-05,09:42:34
W20,2016-07-05,09:42:34
W20,2016-07-05,09:42:50
W20,2016-07-05,09:42:50
W20,2016-07-05,09:42:50
W20,2016-07-05,09:42:50
W20,2016-07-05,09:42:51
W20,2016-07-05,09:42:51
W20,2016-07-05,09:42:51
W20,2016-07-05,09:42:51
W20,2016-07-05,09:43:06
W20,2016-07-05,09:43:06
W20,2016-07-05,09:43:09
W20,2016-07-05,09:43:09
W20,2016-07-05,09:43:10
W20,2016-07-05,09:43:10
W20,2016-07-05,09:43:13
W20,2016-07-05,09:43:13
W20,2016-07-05,09:44:14
W20,2016-07-05,09:44:14
W20,2016-07-05,09:44:22
W20,2016-07-05,09:44:22
W20,2016-07-05,09:44:25
W20,2016-07-05,09:44:25
W20,2016-07-05,09:44:28
W20,2016-07-05,09:44:28
W20,2016-07-05,09:44:32
W20,2016-07-05,09:44:32
W20,2016-07-05,09:44:40
W20,2016-07-05,09:44:40
W20,2016-07-05,09:44:42
W20,2016-07-05,09:44:42
W20,2016-07-05,09:44:45
W20,2016-07-05,09:44:45
W20,2016-07-05,09:44:46
W20,2016-07-05,09:44:46
W20,2016-07-05,09:44:46
W20,2016-07-05,09:44:46
W20,2016-07-05,09:44:49
W20,2016-07-05,09:44:49
W20,2016-07-05,09:45:00
W20,2016-07-05,09:45:00
W20,2016-07-05,09:45:01
W20,2016-07-05,09:45:01
W20,2016-07-05,09:45:39
W20,2016-07-05,09:45:39
W20,2016-07-05,09:45:47
W20,2016-07-05,09:45:47
W20,2016-07-05,09:46:11
W20,2016-07-05,09:46:11
W20,2016-07-05,09:46:21
W20,2016-07-05,09:46:21
W20,2016-07-05,09:47:29
W20,2016-07-05,09:47:29
W20,2016-07-05,09:48:07
W20,2016-07-05,09:48:07
W20,2016-07-05,09:48:12
W20,2016-07-05,09:48:12
W20,2016-07-05,09:48:13
W20,2016-07-05,09:48:13
W20,2016-07-05,09:48:15
W20,2016-07-05,09:48:15
W20,2016-07-05,09:48:20
W20,2016-07-05,09:48:20
W20,2016-07-05,09:48:23
W20,2016-07-05,09:48:23
W20,2016-07-05,09:48:48
W20,2016-07-05,09:48:48
W20,2016-07-05,09:49:09
W20,2016-07-05,09:49:09
W20,2016-07-05,09:49:12
W20,2016-07-05,09:49:12
W20,2016-07-05,09:49:26
W20,2016-07-05,09:49:26
W20,2016-07-05,09:49:27
W20,2016-07-05,09:49:27
W20,2016-07-05,09:49:34
W20,2016-07-05,09:49:34
W20,2016-07-05,09:49:35
W20,2016-07-05,09:49:35
W20,2016-07-05,09:49:37
W20,2016-07-05,09:49:37
W20,2016-07-05,09:49:45
W20,2016-07-05,09:49:45
W20,2016-07-05,09:50:24
W20,2016-07-05,09:50:24
W20,2016-07-05,09:50:25
W20,2016-07-05,09:50:25
W20,2016-07-05,09:50:33
W20,2016-07-05,09:50:33
W20,2016-07-05,09:50:34
W20,2016-07-05,09:50:34
W20,2016-07-05,09:50:37
W20,2016-07-05,09:50:37
W20,2016-07-05,09:50:39
W20,2016-07-05,09:50:39
W20,2016-07-05,09:50:41
W20,2016-07-05,09:50:41
W20,2016-07-05,09:50:53
W20,2016-07-05,09:50:53
W20,2016-07-05,09:50:55
W20,2016-07-05,09:50:55
W20,2016-07-05,09:51:05
W20,2016-07-05,09:51:05
W20,2016-07-05,09:51:22
W20,2016-07-05,09:51:22
W20,2016-07-05,09:51:45
W20,2016-07-05,09:51:45
W20,2016-07-05,09:51:52
W20,2016-07-05,09:51:52
W20,2016-07-05,09:52:21
W20,2016-07-05,09:52:21
W20,2016-07-05,09:52:30
W20,2016-07-05,09:52:30
W20,2016-07-05,09:52:31
W20,2016-07-05,09:52:31
W20,2016-07-05,09:52:41
W20,2016-07-05,09:52:41
W20,2016-07-05,09:53:33
W20,2016-07-05,09:53:33
W20,2016-07-05,09:54:04
W20,2016-07-05,09:54:04
W20,2016-07-05,09:54:07
W20,2016-07-05,09:54:07
W20,2016-07-05,09:54:08
W20,2016-07-05,09:54:08
W20,2016-07-05,09:54:10
W20,2016-07-05,09:54:10
W20,2016-07-05,09:54:16
W20,2016-07-05,09:54:16
W20,2016-07-05,09:55:22
W20,2016-07-05,09:55:22
W20,2016-07-05,09:55:30
W20,2016-07-05,09:55:30
W20,2016-07-05,09:55:31
W20,2016-07-05,09:55:31
W20,2016-07-05,09:55:38
W20,2016-07-05,09:55:38
W20,2016-07-05,09:57:09
W20,2016-07-05,09:57:09
W20,2016-07-05,09:57:20
W20,2016-07-05,09:57:20
W20,2016-07-05,09:57:35
W20,2016-07-05,09:57:35
W20,2016-07-05,09:57:36
W20,2016-07-05,09:57:36
W20,2016-07-05,09:57:37
W20,2016-07-05,09:57:37
W20,2016-07-05,09:57:38
W20,2016-07-05,09:57:38
W20,2016-07-05,09:57:48
W20,2016-07-05,09:57:48
W20,2016-07-05,09:57:56
W20,2016-07-05,09:57:56
W20,2016-07-05,09:58:05
W20,2016-07-05,09:58:05
W20,2016-07-05,09:58:37
W20,2016-07-05,09:58:37
W20,2016-07-05,09:58:38
W20,2016-07-05,09:58:38
W20,2016-07-05,09:58:38
W20,2016-07-05,09:58:38
W20,2016-07-05,09:59:51
W20,2016-07-05,09:59:51
W20,2016-07-05,09:59:53
W20,2016-07-05,09:59:53
W20,2016-07-05,10:00:02
W20,2016-07-05,10:00:02
W20,2016-07-05,10:00:28
W20,2016-07-05,10:00:28
W20,2016-07-05,10:00:28
W20,2016-07-05,10:00:28
W20,2016-07-05,10:00:38
W20,2016-07-05,10:00:38
W20,2016-07-05,10:00:56
W20,2016-07-05,10:00:56
W20,2016-07-05,10:01:46
W20,2016-07-05,10:01:46
W20,2016-07-05,10:04:23
W20,2016-07-05,10:04:23
W20,2016-07-05,10:04:26
W20,2016-07-05,10:04:26
W20,2016-07-05,10:04:27
W20,2016-07-05,10:04:27
W20,2016-07-05,10:04:31
W20,2016-07-05,10:04:31
W20,2016-07-05,10:05:10
W20,2016-07-05,10:05:10
W20,2016-07-05,10:05:38
W20,2016-07-05,10:05:38
W20,2016-07-05,10:06:18
W20,2016-07-05,10:06:18
W20,2016-07-05,10:14:49
W20,2016-07-05,10:14:49
W20,2016-07-05,10:15:03
W20,2016-07-05,10:15:03
W20,2016-07-05,10:16:52
W20,2016-07-05,10:16:52
W20,2016-07-05,10:17:26
W20,2016-07-05,10:17:26
W20,2016-07-05,10:17:28
W20,2016-07-05,10:17:28
W20,2016-07-05,10:19:03
W20,2016-07-05,10:19:03
W20,2016-07-05,10:19:04
W20,2016-07-05,10:19:04
W20,2016-07-05,10:19:04
W20,2016-07-05,10:19:04
W20,2016-07-05,10:19:04
W20,2016-07-05,10:19:04
W20,2016-07-05,10:19:30
W20,2016-07-05,10:19:30
W20,2016-07-05,10:19:52
W20,2016-07-05,10:19:52
W20,2016-07-05,10:20:05
W20,2016-07-05,10:20:05
W20,2016-07-05,10:20:06
W20,2016-07-05,10:20:06
W20,2016-07-05,10:20:44
W20,2016-07-05,10:20:44
W20,2016-07-05,10:20:51
W20,2016-07-05,10:20:51
W20,2016-07-05,10:21:01
W20,2016-07-05,10:21:01
W20,2016-07-05,10:21:09
W20,2016-07-05,10:21:09
W20,2016-07-05,10:23:02
W20,2016-07-05,10:23:02
W20,2016-07-05,10:25:13
W20,2016-07-05,10:25:13
W20,2016-07-05,10:25:35
W20,2016-07-05,10:25:35
W20,2016-07-05,10:30:12
W20,2016-07-05,10:30:12
W20,2016-07-05,10:30:18
W20,2016-07-05,10:30:18
W20,2016-07-05,10:32:35
W20,2016-07-05,10:32:35
W20,2016-07-05,10:32:37
W20,2016-07-05,10:32:37
W20,2016-07-05,10:32:58
W20,2016-07-05,10:32:58
W20,2016-07-05,10:33:01
W20,2016-07-05,10:33:01
W20,2016-07-05,10:34:02
W20,2016-07-05,10:34:02
W20,2016-07-05,10:34:20
W20,2016-07-05,10:34:20
W20,2016-07-05,10:34:24
W20,2016-07-05,10:34:24
W20,2016-07-05,10:34:31
W20,2016-07-05,10:34:31
W20,2016-07-05,10:36:14
W20,2016-07-05,10:36:14
W20,2016-07-05,10:36:17
W20,2016-07-05,10:36:17
